epsilon,neighborhood,year,month,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
4.0,3,2019,1,6,0,16,0,0,2,0,10,0,83,1,2,0,0,8,0,6,3,4,3,0,1,7,0,15,0,2,0,13,2,7,7,2,0,3,3,116,0,0,4,0,0,8,0,0,5,0,0,2,0,0,10,8,49,2,0,4,0,0,0,0,8,13,1,2,11,0,3,2,0,0,3,0,0,57,0,0,2,2,13,7,0,0,18,4,3,0,0,0,1,9,25,2,0,11,2,85,0,0,1,1,1,0,6,5,5,4,0,10,9,0,0,3,10,14,8,1,4,0,0,1,1,5,3,0,1,0,0,3,2,22,0,1,0,0,17,2,7,0,9,0,10,0,0,0,11,0,0,163,0,0,0,0,9,8,0,19,13,0,0,1,0,11,5,0,1,4,14,7,0,4,1,2,0
4.0,3,2019,2,0,0,0,0,3,0,1,0,14,86,0,1,6,25,0,0,10,0,1,0,0,0,0,2,11,0,12,0,7,0,10,4,6,5,2,20,207,9,0,0,0,0,17,9,1,0,0,1,12,0,0,3,4,31,0,0,13,0,0,0,1,11,0,0,7,0,0,5,4,9,7,2,0,4,135,5,0,0,9,12,28,0,0,0,9,0,0,29,0,6,0,7,1,8,12,0,88,0,2,7,0,2,0,17,19,0,0,0,1,0,0,0,0,2,1,0,4,4,0,0,4,12,0,0,0,1,0,0,3,2,1,1,3,0,0,14,0,3,9,0,0,2,13,11,3,0,2,0,158,0,0,4,0,0,0,6,3,18,0,0,11,1,0,3,4,5,5,0,0,1,11,0,7,5
4.0,3,2019,3,0,0,0,3,0,0,0,3,0,74,0,0,5,0,5,4,7,6,0,0,2,0,2,0,8,2,7,0,7,6,0,8,0,0,8,20,178,6,0,7,0,0,15,0,0,0,0,0,1,0,3,3,8,51,0,3,0,0,0,5,0,0,0,8,37,11,1,0,2,0,7,0,12,0,246,0,0,0,4,0,13,5,1,5,7,0,5,0,1,3,1,0,2,5,10,1,104,8,0,0,3,5,6,12,0,0,0,0,4,0,6,0,1,0,0,0,13,7,0,0,10,0,0,1,11,0,0,10,0,0,3,12,0,23,6,0,21,0,0,1,0,0,0,0,6,3,32,0,138,0,0,0,4,10,15,0,7,12,0,9,2,0,0,0,7,0,22,0,0,0,0,0,5,7
4.0,3,2019,4,10,5,6,1,5,0,0,0,0,72,13,0,0,0,0,0,1,1,0,5,3,0,0,0,4,0,0,4,3,0,0,10,9,3,0,11,145,13,0,5,0,0,9,71,11,0,0,10,8,0,4,1,0,61,9,0,0,0,9,0,0,24,3,0,18,23,8,4,0,0,1,0,14,2,274,9,13,0,1,4,18,0,1,20,5,0,1,0,6,0,0,0,4,0,6,0,118,0,12,12,0,0,0,9,8,8,11,0,0,8,6,0,0,0,0,0,0,6,0,0,0,6,9,0,0,16,0,0,0,0,0,9,2,0,16,0,0,1,1,0,0,5,8,2,0,0,0,0,160,1,0,4,0,0,8,7,2,0,1,7,0,0,7,0,6,0,3,0,5,0,0,3,3,12
4.0,3,2019,5,0,0,12,2,0,0,6,0,2,102,0,1,0,0,0,2,10,11,4,0,0,0,10,6,6,0,8,0,0,0,11,0,0,0,10,11,104,9,0,1,0,0,21,37,0,0,0,0,0,0,5,5,0,44,0,7,0,0,0,4,1,25,21,4,23,8,0,17,0,0,2,0,8,1,278,6,0,0,0,8,14,0,4,0,12,1,3,0,0,0,7,6,11,1,0,0,90,0,10,12,11,0,2,13,5,1,0,0,0,0,0,0,1,0,0,0,1,9,1,4,4,4,3,0,2,0,2,1,0,0,0,10,4,0,3,20,6,0,0,9,0,1,18,1,0,0,0,0,170,0,3,9,0,0,1,15,5,2,2,4,10,0,2,8,2,1,0,0,0,11,0,2,3,0
4.0,3,2019,6,0,3,7,1,2,0,11,0,4,112,10,3,4,0,0,2,8,0,14,8,0,5,0,0,0,2,19,0,11,9,4,0,11,0,0,0,47,7,0,3,0,0,31,98,0,0,0,1,4,5,0,9,5,39,0,1,1,0,1,0,7,9,0,7,25,22,0,0,0,0,10,0,3,0,182,4,1,0,0,6,0,1,3,8,18,10,12,0,0,0,8,19,7,0,14,1,68,0,0,1,0,1,1,18,10,1,5,8,0,0,0,0,2,14,0,5,6,14,0,9,0,1,0,0,3,0,0,0,2,0,6,0,0,0,8,6,0,13,3,0,0,8,0,0,4,2,1,0,91,1,0,0,0,0,14,10,3,0,0,2,0,16,0,2,3,2,0,1,0,7,0,9,7,0
4.0,3,2019,7,4,0,14,0,0,0,0,19,0,181,0,11,0,0,0,3,0,0,0,3,0,1,0,6,11,0,14,0,0,1,2,0,14,0,2,9,40,0,0,0,3,11,20,110,0,0,0,5,18,11,6,7,5,46,0,6,1,0,0,5,0,23,5,5,0,7,0,0,8,0,3,0,8,0,83,1,2,0,0,20,6,0,3,0,14,1,0,0,0,8,3,7,0,4,1,0,59,0,3,16,0,1,0,13,0,5,4,0,0,0,0,3,0,8,0,0,0,6,0,0,3,3,2,0,0,0,0,8,0,0,0,0,3,0,0,11,0,3,1,0,2,0,2,0,0,1,7,32,118,0,0,0,2,0,13,0,0,0,6,4,2,0,8,0,12,0,2,1,2,0,7,0,0,0
4.0,3,2019,8,0,0,0,2,0,13,1,5,0,98,0,1,6,0,0,6,2,6,0,5,0,0,1,11,0,0,9,10,9,30,0,0,6,5,0,6,34,0,0,0,1,3,17,47,1,1,2,0,0,0,3,0,6,50,4,0,0,0,0,0,2,28,0,0,4,0,6,3,12,0,4,0,6,0,36,0,0,5,4,6,2,3,0,14,19,0,5,0,0,0,0,5,0,0,7,4,76,3,2,3,0,0,1,17,6,3,2,0,0,8,3,8,0,24,0,0,26,2,2,0,2,8,1,2,0,2,0,0,0,0,8,0,0,0,6,8,14,0,6,1,0,2,5,2,8,0,8,4,92,2,0,17,3,0,3,11,0,0,0,4,4,0,0,2,6,0,0,3,0,0,0,5,5,4
4.0,3,2019,9,3,2,1,2,0,1,4,0,0,66,2,2,7,0,5,1,13,2,0,1,3,13,0,0,10,0,11,0,0,5,3,0,2,6,0,14,37,2,10,3,0,2,13,111,25,3,2,0,0,0,9,4,4,44,0,0,0,0,0,15,0,19,0,18,3,13,0,3,8,0,0,0,15,0,58,0,0,5,0,5,14,0,4,0,9,0,3,0,0,1,0,9,0,5,0,2,31,0,0,8,0,7,8,9,4,0,0,3,2,4,0,0,0,7,0,4,0,3,0,0,1,5,9,0,0,0,9,0,11,0,0,9,0,1,4,5,0,2,3,0,10,0,0,0,0,0,18,0,93,0,3,6,0,0,0,0,0,2,0,1,0,11,9,4,0,0,2,4,0,6,11,0,3,0
4.0,3,2019,10,0,0,0,7,0,0,1,2,0,79,1,0,0,1,5,2,9,10,0,0,0,3,4,0,0,0,7,0,0,4,0,0,0,1,0,26,78,0,0,0,6,0,22,203,0,0,2,0,2,0,0,0,3,30,0,5,0,0,0,0,0,4,5,2,3,10,3,0,0,7,4,0,0,7,0,21,0,5,0,2,18,0,4,0,0,0,2,0,0,0,2,14,0,0,13,0,50,6,4,0,5,4,1,2,5,0,0,1,0,1,0,3,8,0,0,0,1,6,10,0,12,0,3,0,8,2,2,5,0,0,10,0,0,0,4,0,0,0,0,8,17,2,0,8,0,0,9,4,148,3,0,0,2,0,0,6,4,7,4,8,6,0,0,1,0,0,0,2,8,0,4,3,0,10
4.0,3,2019,11,1,0,5,0,2,0,6,0,2,56,2,4,0,1,0,9,6,6,5,0,0,0,5,0,0,5,6,2,0,0,4,0,0,6,0,26,118,0,0,3,0,0,27,143,7,0,0,0,13,2,14,0,1,14,0,2,2,0,11,0,14,0,0,0,3,8,0,0,3,3,6,0,4,2,0,0,0,0,0,0,13,2,13,7,0,7,6,0,1,15,0,9,0,0,2,1,51,19,0,0,5,1,0,6,5,6,2,0,15,2,1,0,3,0,0,0,0,7,0,4,0,0,0,10,7,0,5,1,14,0,2,0,1,13,5,13,0,3,2,0,12,0,3,9,0,0,0,6,51,12,4,0,3,0,0,5,13,0,0,2,0,0,0,4,3,0,7,6,0,0,2,0,0,4
4.0,3,2019,12,0,0,0,0,0,24,0,0,0,71,0,0,7,0,0,0,6,1,2,0,1,0,0,0,10,0,12,0,0,0,0,0,2,4,0,7,123,0,1,0,0,3,24,109,0,8,0,1,0,0,2,0,0,25,5,2,0,2,3,5,1,9,4,3,0,7,0,2,0,1,10,5,11,17,0,1,0,6,0,20,7,4,0,0,11,0,5,0,2,0,1,3,0,0,0,1,40,3,0,0,0,0,0,21,11,0,3,6,0,0,0,0,14,3,0,0,4,10,1,3,0,6,7,0,3,0,0,0,0,0,0,0,3,0,0,16,0,0,7,3,6,1,0,2,0,0,0,6,101,10,7,0,3,1,5,0,4,8,11,2,3,4,5,2,0,1,18,4,5,0,0,3,6,0
4.0,4,2019,1,6,1,0,0,0,0,0,0,5,26,0,0,0,4,0,4,3,0,0,0,0,3,1,0,0,0,13,0,2,5,2,6,2,0,15,6,58,0,1,0,14,3,16,3,1,0,6,14,0,10,5,2,0,17,0,0,1,0,1,18,0,3,0,0,4,1,5,0,1,0,0,0,0,0,0,19,0,0,0,8,0,6,14,1,9,0,2,0,0,0,2,1,0,2,1,6,0,4,2,0,2,0,11,1,4,0,13,0,14,8,0,5,25,0,0,0,0,0,0,0,1,0,10,3,0,2,2,12,0,0,10,10,3,4,0,1,0,0,5,0,0,11,0,16,22,3,0,0,2,0,0,14,0,3,0,1,9,2,0,2,6,2,0,1,12,9,5,9,0,0,0,0,0,0
4.0,4,2019,2,0,5,2,2,9,0,1,4,0,20,0,7,0,7,2,2,5,5,0,0,5,0,0,0,9,0,13,0,5,4,0,1,10,5,0,16,137,7,0,0,9,8,7,0,0,0,0,0,6,0,3,0,0,7,0,4,7,0,1,0,7,8,1,5,6,0,0,8,3,0,0,0,9,3,1,3,6,0,0,1,7,0,3,8,5,10,21,0,0,12,13,0,0,0,24,0,1,6,0,1,0,6,0,4,3,0,0,0,0,6,5,0,1,3,5,0,0,1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,1,1,3,0,2,5,11,0,0,0,0,0,0,3,0,0,0,5,0,2,0,2,0,0,0,0,3,2,0,0,0,1,14,1,0,1
4.0,4,2019,3,10,5,0,0,0,0,3,0,0,15,5,0,2,0,8,6,0,4,7,0,0,4,0,0,7,3,11,0,2,3,0,3,0,0,0,35,206,0,0,1,3,0,14,0,0,0,0,0,0,0,8,0,0,26,12,6,0,0,0,0,0,7,0,10,0,5,4,0,0,0,0,0,5,0,16,0,15,0,5,2,0,6,0,14,9,2,0,3,0,2,8,0,0,3,0,0,0,0,0,1,4,0,0,23,5,6,4,4,0,0,0,0,6,2,2,3,1,4,1,0,0,21,0,0,7,0,2,0,0,0,0,0,3,0,12,0,0,1,9,0,1,8,2,7,0,4,10,2,4,0,9,0,0,2,1,0,0,0,1,1,0,5,8,13,0,2,10,2,2,0,9,0,2,0
4.0,4,2019,4,9,0,0,0,0,0,1,0,0,15,5,2,3,3,0,0,0,5,16,0,0,0,0,1,0,11,5,9,5,18,1,1,4,1,1,22,198,4,7,0,0,0,8,27,0,1,0,0,1,5,0,1,1,8,0,16,0,0,0,4,1,7,0,9,0,0,0,0,11,10,0,7,6,11,0,1,0,5,0,6,0,0,4,8,10,6,0,0,0,0,1,3,1,3,2,0,0,1,0,0,0,1,0,13,4,0,4,2,2,1,0,2,0,16,5,1,0,0,0,1,0,1,0,16,0,12,11,0,3,0,3,0,0,1,1,6,0,0,0,0,0,0,0,5,0,3,0,7,5,0,0,0,1,0,26,2,0,4,0,5,0,3,0,7,6,0,0,0,15,0,2,0,0,1
4.0,4,2019,5,12,0,5,0,0,0,1,12,6,23,0,0,9,6,4,0,1,1,0,0,0,0,7,3,0,0,14,3,8,14,3,0,0,0,0,10,196,0,0,16,0,1,5,4,0,3,0,7,0,0,14,0,2,26,0,3,0,0,0,6,0,18,11,2,1,0,0,1,2,18,10,6,12,0,13,8,0,13,0,10,8,12,0,5,7,0,4,1,2,0,0,4,0,0,16,0,4,0,0,0,0,0,0,1,0,0,0,0,10,3,2,0,9,6,4,0,13,8,6,0,0,0,1,6,0,0,0,0,0,5,1,0,0,0,0,8,3,3,3,0,12,6,12,0,10,5,6,0,8,13,2,1,11,0,1,0,10,0,1,4,5,2,12,13,0,0,0,0,0,9,6,0,0,1
4.0,4,2019,6,0,0,8,10,0,8,0,3,0,16,10,0,3,0,0,0,1,4,0,2,3,3,0,9,0,0,2,0,0,11,0,0,9,0,0,0,187,0,0,0,3,2,12,30,0,0,0,0,0,0,3,0,4,22,0,0,0,0,0,12,3,0,6,3,1,5,0,0,1,1,0,1,16,8,13,5,11,0,0,1,9,0,4,0,3,3,0,0,0,0,3,2,1,0,6,0,4,3,0,7,1,0,0,18,8,0,0,5,2,4,0,3,0,0,3,15,0,5,2,1,7,4,0,29,4,7,2,6,0,0,7,0,0,4,7,0,6,2,1,6,0,0,0,0,0,5,4,1,6,0,0,7,0,0,3,0,7,3,0,1,2,0,3,10,11,0,0,1,11,29,0,3,0,0
4.0,4,2019,7,0,0,0,0,2,0,1,0,0,31,0,0,0,0,0,2,7,0,0,0,1,0,0,1,9,2,16,0,16,9,0,6,2,5,5,0,162,0,0,0,3,0,0,47,0,0,0,0,0,0,22,3,0,20,0,2,0,0,6,0,4,15,2,3,3,0,3,0,5,12,10,9,4,0,1,2,7,0,10,6,24,7,0,0,3,0,1,5,8,1,0,4,0,0,1,0,0,0,2,1,0,0,12,1,3,3,3,10,0,2,0,1,0,0,0,1,0,10,1,0,1,3,5,0,0,1,11,3,0,0,8,0,19,11,0,12,0,6,0,0,2,4,0,1,0,0,0,0,1,0,0,0,0,12,0,11,3,8,2,6,0,0,3,1,8,0,5,1,0,0,3,8,0,5
4.0,4,2019,8,0,0,0,0,0,0,3,3,0,24,0,1,0,0,11,5,0,0,0,4,0,0,3,0,0,0,23,0,0,2,0,4,0,0,2,15,107,0,0,3,3,0,17,15,17,6,2,10,3,0,12,0,0,28,0,0,4,7,0,0,0,16,0,5,0,0,10,0,0,0,0,0,6,0,0,2,4,1,4,0,3,0,0,0,3,1,11,0,2,5,1,10,0,0,2,3,0,0,3,7,0,3,0,0,3,1,12,0,0,0,0,0,0,5,1,0,0,7,0,7,14,0,4,6,0,5,0,3,0,5,4,0,3,5,0,0,0,0,0,2,0,8,4,0,0,3,0,0,0,3,4,0,3,4,0,13,5,2,0,0,0,3,0,6,5,1,6,0,0,2,0,0,7,2
4.0,4,2019,9,0,2,5,0,0,10,0,0,0,33,0,0,0,20,0,2,12,0,14,11,7,0,2,4,18,0,9,0,0,4,4,0,4,23,0,6,116,0,2,10,1,4,1,20,0,0,0,0,0,0,6,1,11,23,0,11,4,0,0,4,1,19,3,3,20,0,0,5,0,4,12,3,1,1,0,0,2,3,4,0,4,4,1,1,11,3,0,8,0,24,0,0,8,0,6,5,7,20,0,5,0,0,6,0,2,0,2,15,0,3,6,0,0,1,0,0,6,6,10,5,2,0,1,0,9,0,1,0,0,0,1,0,0,0,7,2,0,1,0,10,0,2,10,5,0,0,3,0,5,4,3,0,5,3,6,0,0,1,0,3,12,0,7,0,0,0,0,10,0,1,0,10,0,0
4.0,4,2019,10,0,0,0,7,1,1,0,0,0,67,6,8,5,0,0,0,0,0,0,2,7,3,10,0,0,3,15,0,0,3,0,0,4,2,0,2,128,0,3,4,2,0,18,90,0,1,0,1,3,0,14,0,0,29,12,0,0,0,0,5,14,7,0,1,0,9,8,1,0,0,0,5,5,0,0,5,0,7,9,14,3,0,0,0,0,1,0,7,0,2,4,8,7,3,14,0,0,0,0,0,0,0,0,0,10,0,3,0,9,9,4,3,0,17,7,8,2,4,9,0,3,0,10,0,0,1,4,1,0,0,4,18,5,0,9,0,0,0,0,4,0,0,0,0,1,0,0,2,4,4,0,8,10,5,2,0,17,0,0,0,0,16,3,2,6,0,0,2,4,0,4,0,0,0
4.0,4,2019,11,0,6,7,0,1,3,0,0,14,43,16,0,3,0,0,1,0,0,0,0,3,0,0,0,0,1,5,4,0,0,8,3,0,5,0,7,178,2,22,0,1,0,0,117,0,2,1,2,0,0,12,0,9,18,4,0,6,0,8,0,0,0,5,0,0,0,8,6,1,1,1,0,15,0,0,0,0,0,1,0,7,0,0,0,7,0,1,3,2,0,0,6,2,0,8,7,0,0,2,0,0,8,0,16,4,4,0,0,0,0,0,0,0,0,4,0,0,2,15,0,0,2,8,4,1,0,0,0,2,3,13,0,0,0,3,7,0,0,0,0,6,0,8,1,4,0,5,0,5,0,0,0,0,14,0,4,17,0,3,1,0,0,13,0,2,0,8,0,2,2,2,11,6,0
4.0,4,2019,12,0,0,0,0,0,0,16,0,9,33,1,5,0,0,0,0,10,6,0,0,0,0,1,0,0,0,6,2,3,29,7,0,0,6,9,14,195,28,0,3,8,0,18,86,15,0,12,0,3,1,9,0,4,4,1,0,13,0,0,0,0,5,2,10,6,1,0,2,0,4,0,0,2,6,0,1,0,4,8,2,4,10,2,3,5,2,0,5,0,0,5,3,0,2,8,7,12,7,0,0,6,0,1,4,0,8,1,0,27,0,0,0,5,4,4,4,0,10,8,0,0,15,7,8,7,0,2,1,0,3,0,2,2,0,0,1,0,0,15,0,0,2,7,0,4,4,0,0,12,5,3,0,0,1,0,0,1,2,4,9,0,6,0,13,0,0,3,3,8,0,0,0,0,0
4.0,5,2019,1,2,4,6,15,0,3,0,2,0,25,3,12,6,8,5,2,0,0,0,0,0,0,15,9,0,0,7,0,11,9,1,6,6,0,3,6,15,0,0,0,0,2,11,0,0,6,0,10,1,0,0,0,0,1,1,0,0,1,0,0,0,0,3,0,5,0,0,0,4,0,0,1,0,1,3,0,1,0,4,5,0,2,7,1,0,6,1,0,8,0,5,5,12,0,2,0,1,0,1,1,0,1,3,6,9,0,12,7,0,0,0,0,1,1,3,0,0,8,0,15,0,12,0,0,0,4,6,0,10,1,2,7,0,0,10,32,15,8,0,5,0,21,0,1,0,0,0,8,8,0,4,1,0,0,6,3,1,1,0,1,0,0,5,10,3,0,3,7,3,7,1,4,0,0
4.0,5,2019,2,0,0,10,7,0,0,0,0,1,10,13,2,6,0,0,0,2,3,0,0,0,13,0,4,3,2,9,8,4,13,0,0,8,6,21,6,35,5,6,1,0,10,1,0,0,1,0,0,7,0,6,0,0,6,3,0,9,0,0,0,0,6,7,1,0,2,0,12,0,3,0,0,7,0,11,0,3,0,12,0,8,5,16,2,5,0,0,0,0,17,0,2,1,0,2,0,2,0,11,4,15,0,0,0,0,0,4,0,0,8,2,0,0,0,0,2,0,8,4,1,0,0,5,0,0,0,0,4,0,0,0,1,8,7,1,0,0,1,1,2,0,2,0,4,0,3,0,0,12,0,4,2,2,0,0,1,0,4,0,0,0,0,0,4,5,0,15,0,9,3,3,0,0,0
4.0,5,2019,3,3,0,6,0,5,0,0,0,0,0,4,0,0,6,0,11,19,0,0,0,4,1,2,4,0,6,6,1,13,5,0,0,0,0,12,0,45,0,0,9,6,0,6,0,0,0,0,14,1,8,4,1,9,14,7,0,0,6,2,8,10,0,0,0,4,13,0,1,3,0,5,1,16,0,0,0,0,14,0,7,2,0,0,3,4,0,9,0,0,0,0,11,0,0,2,1,2,2,0,0,5,0,6,0,8,0,1,0,0,0,0,0,2,2,4,3,1,2,0,0,6,0,0,2,0,10,6,0,0,0,1,0,3,1,0,6,3,0,6,0,1,7,11,0,0,5,0,0,13,0,0,0,1,2,0,0,0,3,0,13,0,37,0,6,0,0,11,6,0,3,2,6,0,0
4.0,5,2019,4,0,0,9,0,0,1,2,0,0,23,0,2,3,0,10,3,0,3,2,1,7,0,0,0,0,0,18,2,2,4,6,0,8,0,10,7,11,1,1,0,1,0,0,23,2,7,2,0,0,2,15,0,8,21,2,10,0,12,3,0,10,3,0,3,0,1,5,0,0,0,0,3,10,12,15,0,9,5,2,8,12,3,0,3,0,0,0,0,0,0,2,6,19,0,2,10,0,3,4,0,6,5,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,6,24,0,0,1,4,0,8,1,0,2,12,4,0,0,0,0,5,37,3,19,0,9,4,1,7,0,4,1,0,2,8,0,0,0,1,7,10,0,4,0,3,0,0,2,0,6,8,0,0,6,4,0,0,2,2,0
4.0,5,2019,5,0,8,2,18,4,11,0,4,0,9,0,0,6,6,0,3,0,1,5,0,11,0,2,2,0,0,20,4,0,1,0,0,1,0,6,7,19,2,11,1,1,15,7,0,3,8,4,2,2,20,0,2,0,18,1,0,0,1,0,0,6,3,0,12,0,0,1,4,8,9,4,0,0,0,0,3,2,0,7,0,2,2,0,3,0,0,4,9,0,0,3,12,0,0,5,2,0,1,0,0,0,7,0,0,0,7,0,0,0,4,0,0,0,7,1,3,8,11,0,13,0,0,13,0,0,0,1,0,3,8,2,0,11,0,0,22,1,0,0,0,0,2,7,4,0,0,13,0,13,0,11,0,0,3,1,0,1,5,0,0,1,0,2,0,0,0,2,0,0,0,12,0,3,0
4.0,5,2019,6,0,0,0,12,11,4,1,0,0,21,1,1,0,0,11,0,1,0,6,0,6,0,7,3,0,1,2,0,6,9,0,0,0,7,0,16,16,0,0,6,0,0,0,2,5,0,0,9,3,1,6,0,4,9,0,4,0,16,0,9,10,2,5,0,9,0,3,0,0,0,0,4,3,2,0,0,0,5,20,3,0,0,2,4,9,0,4,2,0,0,0,2,7,0,6,1,0,1,0,0,0,0,0,0,0,0,10,0,4,0,3,0,11,1,5,0,0,5,0,0,0,1,19,0,5,0,0,10,8,4,0,1,0,0,0,24,8,0,0,6,0,1,0,0,18,0,0,0,12,7,0,0,1,0,2,0,0,2,0,6,0,0,30,0,3,0,2,5,0,5,1,0,1,1
4.0,5,2019,7,0,0,0,0,4,0,11,0,0,11,0,0,0,0,0,34,0,8,3,0,0,6,7,0,0,0,0,1,6,3,3,1,0,0,3,13,4,0,0,0,1,4,0,16,1,2,14,0,8,0,1,6,10,14,1,3,5,0,5,2,0,3,0,11,1,12,0,3,5,2,1,1,12,5,0,6,0,0,8,2,10,0,0,0,0,4,0,0,0,0,5,0,2,10,3,5,0,0,8,3,2,2,0,0,7,2,4,8,0,0,7,5,0,0,0,2,0,6,12,5,2,4,0,0,0,0,8,0,0,14,0,6,0,0,9,13,1,0,0,0,0,0,5,0,0,0,10,9,12,7,0,0,2,2,0,0,18,6,0,4,0,0,0,0,0,5,0,1,0,0,8,1,13,30
4.0,5,2019,8,0,0,6,29,2,4,4,0,1,11,2,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,24,0,0,7,0,2,0,1,4,15,0,0,0,10,8,0,0,3,0,0,0,2,11,25,2,2,7,2,2,0,0,0,0,2,0,0,0,10,2,1,2,0,0,3,0,0,4,0,0,0,0,3,1,8,5,0,0,2,0,18,5,0,0,0,0,0,0,6,4,0,3,0,5,7,9,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,18,1,0,0,6,2,1,1,3,5,2,7,7,1,0,2,5,0,21,21,0,7,0,1,0,0,1,0,0,22,23,0,6,0,0,0,13,11,0,0,0,1,1,0,6,0,9,5,0,4,6,0,0,12,0,0,0,5
4.0,5,2019,9,4,9,0,0,1,4,0,0,0,2,7,2,17,0,8,5,0,15,0,8,7,4,1,0,0,0,13,4,15,0,5,10,6,0,0,0,1,2,18,0,0,1,9,11,5,0,2,6,0,0,0,0,5,13,0,0,1,0,2,0,0,5,0,0,0,8,2,0,0,15,2,0,5,5,4,0,0,0,10,7,0,9,9,23,12,27,0,7,5,0,0,17,0,7,0,0,3,0,2,3,0,0,0,0,4,0,0,0,0,0,0,7,9,7,0,0,1,6,22,0,0,2,7,6,2,13,1,9,14,6,0,0,1,0,8,12,0,4,0,0,0,1,0,6,0,10,0,0,0,0,0,0,0,1,0,0,4,11,0,0,13,0,20,0,8,0,13,19,2,0,0,4,1,10
4.0,5,2019,10,0,7,0,16,13,0,7,6,0,10,0,6,0,0,0,2,6,15,0,0,5,1,0,0,0,0,16,0,13,5,0,6,3,0,1,4,10,0,3,0,0,17,11,0,0,0,2,4,3,0,6,0,0,13,12,4,1,2,10,0,0,16,6,0,0,0,0,12,0,7,0,1,0,6,1,1,0,0,0,0,6,1,2,5,1,0,0,6,1,0,0,8,3,2,1,0,19,5,0,6,4,0,0,0,0,3,0,5,24,0,0,5,4,5,0,0,1,17,0,9,0,19,4,0,1,0,0,0,0,0,4,1,0,6,1,43,2,0,0,2,0,0,0,0,0,2,0,3,6,0,0,0,0,0,0,2,0,0,0,3,7,4,2,0,0,7,0,20,2,2,0,1,0,0
4.0,5,2019,11,0,8,1,0,0,3,3,1,0,5,1,0,11,1,0,0,5,0,0,2,0,4,0,4,0,0,17,1,1,1,1,0,20,17,2,8,25,2,0,0,0,0,0,18,4,0,0,0,1,0,1,15,0,15,0,14,4,8,0,21,0,0,6,10,0,0,0,0,0,14,2,4,6,0,5,1,0,2,0,9,20,0,4,0,9,0,0,0,1,0,9,0,10,3,0,0,14,1,2,0,0,19,0,3,0,5,8,0,0,0,0,0,19,1,0,8,0,2,0,0,11,1,0,1,9,0,0,12,0,3,1,4,0,0,2,20,0,0,0,14,0,15,0,1,0,4,4,0,12,0,1,18,7,12,0,0,0,0,4,0,2,0,0,8,0,5,0,5,0,0,2,6,0,0
4.0,5,2019,12,0,0,5,4,0,0,4,0,2,0,1,0,5,0,0,6,0,0,0,0,9,3,0,3,0,8,1,1,4,4,0,0,7,0,12,3,50,11,2,7,5,0,5,14,0,0,3,0,0,0,32,0,0,6,14,16,2,7,0,14,0,0,0,2,6,0,16,0,0,0,2,5,2,1,0,2,18,0,7,2,2,12,1,1,0,0,5,1,9,0,0,0,0,28,2,0,16,4,0,5,0,0,0,5,0,0,0,4,20,4,0,0,0,0,1,1,3,6,0,0,2,0,1,0,0,0,5,6,0,0,3,0,1,0,0,30,5,0,0,0,0,21,4,1,4,6,5,0,27,2,0,17,2,12,0,7,0,19,0,6,5,0,0,25,0,1,0,7,2,0,0,1,0,0
4.0,6,2019,1,1,0,0,2,0,0,0,1,2,13,0,0,0,0,11,0,3,0,1,2,2,6,0,0,0,2,31,0,7,9,7,1,11,0,2,17,49,4,3,0,1,0,41,5,0,0,1,0,0,0,4,0,7,60,4,5,0,0,0,4,11,15,10,4,2,0,0,0,2,0,1,1,13,0,129,0,5,2,2,9,22,8,0,0,5,0,9,2,0,0,0,11,3,7,12,0,24,0,0,11,1,3,0,0,0,0,5,0,3,6,0,4,0,13,7,22,0,6,0,0,4,9,0,0,0,4,0,0,3,0,2,6,0,1,6,7,0,0,6,4,0,0,0,0,1,0,0,4,112,4,3,0,3,4,0,0,0,16,2,0,4,0,2,5,11,5,7,3,0,7,10,0,3,0
